,C,epsilon,kernel,degree,coef,accuracy
2566,2.0,0.1,linear,1,2,0.7142857142857143
2567,2.0,0.1,linear,1,3,0.7142857142857143
2568,2.0,0.1,linear,2,0,0.7142857142857143
2569,2.0,0.1,linear,2,1,0.7142857142857143
2570,2.0,0.1,linear,2,2,0.7142857142857143
2571,2.0,0.1,linear,2,3,0.7142857142857143
2572,2.0,0.1,linear,3,0,0.7142857142857143
2573,2.0,0.1,linear,3,1,0.7142857142857143
2574,2.0,0.1,linear,3,2,0.7142857142857143
2575,2.0,0.1,linear,3,3,0.7142857142857143
2576,2.0,0.1,linear,4,0,0.7142857142857143
2577,2.0,0.1,linear,4,1,0.7142857142857143
2578,2.0,0.1,linear,4,2,0.7142857142857143
2579,2.0,0.1,linear,4,3,0.7142857142857143
2580,2.0,0.1,poly,0,0,0.6632653061224489
2581,2.0,0.1,poly,0,1,0.6632653061224489
2582,2.0,0.1,poly,0,2,0.6632653061224489
2583,2.0,0.1,poly,0,3,0.6632653061224489
2584,2.0,0.1,poly,1,0,0.7244897959183674
2585,2.0,0.1,poly,1,1,0.7244897959183674
2586,2.0,0.1,poly,1,2,0.7244897959183674
2587,2.0,0.1,poly,1,3,0.7244897959183674
2588,2.0,0.1,poly,2,0,0.30612244897959184
2589,2.0,0.1,poly,2,1,0.0
2590,2.0,0.1,poly,2,2,0.0
2591,2.0,0.1,poly,2,3,0.01020408163265306
2592,2.0,0.1,poly,3,0,0.0
2593,2.0,0.1,poly,3,1,0.0
2594,2.0,0.1,poly,3,2,0.0
2595,2.0,0.1,poly,3,3,0.02040816326530612
2596,2.0,0.1,poly,4,0,0.0
2597,2.0,0.1,poly,4,1,0.0
2598,2.0,0.1,poly,4,2,0.01020408163265306
2599,2.0,0.1,poly,4,3,0.01020408163265306
2600,2.0,0.1,rbf,0,0,0.7857142857142857
2601,2.0,0.1,rbf,0,1,0.7857142857142857
2602,2.0,0.1,rbf,0,2,0.7857142857142857
2603,2.0,0.1,rbf,0,3,0.7857142857142857
2604,2.0,0.1,rbf,1,0,0.7857142857142857
2605,2.0,0.1,rbf,1,1,0.7857142857142857
2606,2.0,0.1,rbf,1,2,0.7857142857142857
2607,2.0,0.1,rbf,1,3,0.7857142857142857
2608,2.0,0.1,rbf,2,0,0.7857142857142857
2609,2.0,0.1,rbf,2,1,0.7857142857142857
2610,2.0,0.1,rbf,2,2,0.7857142857142857
2611,2.0,0.1,rbf,2,3,0.7857142857142857
2612,2.0,0.1,rbf,3,0,0.7857142857142857
2613,2.0,0.1,rbf,3,1,0.7857142857142857
2614,2.0,0.1,rbf,3,2,0.7857142857142857
2615,2.0,0.1,rbf,3,3,0.7857142857142857
2616,2.0,0.1,rbf,4,0,0.7857142857142857
2617,2.0,0.1,rbf,4,1,0.7857142857142857
2618,2.0,0.1,rbf,4,2,0.7857142857142857
2619,2.0,0.1,rbf,4,3,0.7857142857142857
2620,2.0,0.1,sigmoid,0,0,0.6632653061224489
2621,2.0,0.1,sigmoid,0,1,0.6632653061224489
2622,2.0,0.1,sigmoid,0,2,0.6632653061224489
2623,2.0,0.1,sigmoid,0,3,0.6632653061224489
2624,2.0,0.1,sigmoid,1,0,0.6632653061224489
2625,2.0,0.1,sigmoid,1,1,0.6632653061224489
2626,2.0,0.1,sigmoid,1,2,0.6632653061224489
2627,2.0,0.1,sigmoid,1,3,0.6632653061224489
2628,2.0,0.1,sigmoid,2,0,0.6632653061224489
2629,2.0,0.1,sigmoid,2,1,0.6632653061224489
2630,2.0,0.1,sigmoid,2,2,0.6632653061224489
2631,2.0,0.1,sigmoid,2,3,0.6632653061224489
2632,2.0,0.1,sigmoid,3,0,0.6632653061224489
2633,2.0,0.1,sigmoid,3,1,0.6632653061224489
2634,2.0,0.1,sigmoid,3,2,0.6632653061224489
2635,2.0,0.1,sigmoid,3,3,0.6632653061224489
2636,2.0,0.1,sigmoid,4,0,0.6632653061224489
2637,2.0,0.1,sigmoid,4,1,0.6632653061224489
2638,2.0,0.1,sigmoid,4,2,0.6632653061224489
2639,2.0,0.1,sigmoid,4,3,0.6632653061224489
2640,2.0,0.5,linear,0,0,0.7244897959183674
2641,2.0,0.5,linear,0,1,0.7244897959183674
2642,2.0,0.5,linear,0,2,0.7244897959183674
2643,2.0,0.5,linear,0,3,0.7244897959183674
2644,2.0,0.5,linear,1,0,0.7244897959183674
2645,2.0,0.5,linear,1,1,0.7244897959183674
2646,2.0,0.5,linear,1,2,0.7244897959183674
2647,2.0,0.5,linear,1,3,0.7244897959183674
2648,2.0,0.5,linear,2,0,0.7244897959183674
2649,2.0,0.5,linear,2,1,0.7244897959183674
2650,2.0,0.5,linear,2,2,0.7244897959183674
2651,2.0,0.5,linear,2,3,0.7244897959183674
2652,2.0,0.5,linear,3,0,0.7244897959183674
2653,2.0,0.5,linear,3,1,0.7244897959183674
2654,2.0,0.5,linear,3,2,0.7244897959183674
2655,2.0,0.5,linear,3,3,0.7244897959183674
2656,2.0,0.5,linear,4,0,0.7244897959183674
2657,2.0,0.5,linear,4,1,0.7244897959183674
2658,2.0,0.5,linear,4,2,0.7244897959183674
2659,2.0,0.5,linear,4,3,0.7244897959183674
2660,2.0,0.5,poly,0,0,0.6632653061224489
2661,2.0,0.5,poly,0,1,0.6632653061224489
2662,2.0,0.5,poly,0,2,0.6632653061224489
2663,2.0,0.5,poly,0,3,0.6632653061224489
2664,2.0,0.5,poly,1,0,0.7142857142857143
2665,2.0,0.5,poly,1,1,0.7142857142857143
2666,2.0,0.5,poly,1,2,0.7142857142857143
2667,2.0,0.5,poly,1,3,0.7142857142857143
2668,2.0,0.5,poly,2,0,0.0
2669,2.0,0.5,poly,2,1,0.0
2670,2.0,0.5,poly,2,2,0.0
2671,2.0,0.5,poly,2,3,0.01020408163265306
2672,2.0,0.5,poly,3,0,0.0
2673,2.0,0.5,poly,3,1,0.0
2674,2.0,0.5,poly,3,2,0.02040816326530612
2675,2.0,0.5,poly,3,3,0.0
2676,2.0,0.5,poly,4,0,0.0
2677,2.0,0.5,poly,4,1,0.0
2678,2.0,0.5,poly,4,2,0.0
2679,2.0,0.5,poly,4,3,0.0
2680,2.0,0.5,rbf,0,0,0.7551020408163265
2681,2.0,0.5,rbf,0,1,0.7551020408163265
2682,2.0,0.5,rbf,0,2,0.7551020408163265
2683,2.0,0.5,rbf,0,3,0.7551020408163265
2684,2.0,0.5,rbf,1,0,0.7551020408163265
2685,2.0,0.5,rbf,1,1,0.7551020408163265
2686,2.0,0.5,rbf,1,2,0.7551020408163265
2687,2.0,0.5,rbf,1,3,0.7551020408163265
2688,2.0,0.5,rbf,2,0,0.7551020408163265
2689,2.0,0.5,rbf,2,1,0.7551020408163265
2690,2.0,0.5,rbf,2,2,0.7551020408163265
2691,2.0,0.5,rbf,2,3,0.7551020408163265
2692,2.0,0.5,rbf,3,0,0.7551020408163265
2693,2.0,0.5,rbf,3,1,0.7551020408163265
2694,2.0,0.5,rbf,3,2,0.7551020408163265
2695,2.0,0.5,rbf,3,3,0.7551020408163265
2696,2.0,0.5,rbf,4,0,0.7551020408163265
2697,2.0,0.5,rbf,4,1,0.7551020408163265
2698,2.0,0.5,rbf,4,2,0.7551020408163265
2699,2.0,0.5,rbf,4,3,0.7551020408163265
2700,2.0,0.5,sigmoid,0,0,0.6632653061224489
2701,2.0,0.5,sigmoid,0,1,0.6632653061224489
2702,2.0,0.5,sigmoid,0,2,0.6632653061224489
2703,2.0,0.5,sigmoid,0,3,0.6632653061224489
2704,2.0,0.5,sigmoid,1,0,0.6632653061224489
2705,2.0,0.5,sigmoid,1,1,0.6632653061224489
2706,2.0,0.5,sigmoid,1,2,0.6632653061224489
2707,2.0,0.5,sigmoid,1,3,0.6632653061224489
2708,2.0,0.5,sigmoid,2,0,0.6632653061224489
2709,2.0,0.5,sigmoid,2,1,0.6632653061224489
2710,2.0,0.5,sigmoid,2,2,0.6632653061224489
2711,2.0,0.5,sigmoid,2,3,0.6632653061224489
2712,2.0,0.5,sigmoid,3,0,0.6632653061224489
2713,2.0,0.5,sigmoid,3,1,0.6632653061224489
2714,2.0,0.5,sigmoid,3,2,0.6632653061224489
2715,2.0,0.5,sigmoid,3,3,0.6632653061224489
2716,2.0,0.5,sigmoid,4,0,0.6632653061224489
2717,2.0,0.5,sigmoid,4,1,0.6632653061224489
2718,2.0,0.5,sigmoid,4,2,0.6632653061224489
2719,2.0,0.5,sigmoid,4,3,0.6632653061224489
2720,2.0,1.0,linear,0,0,0.6530612244897959
2721,2.0,1.0,linear,0,1,0.6530612244897959
2722,2.0,1.0,linear,0,2,0.6530612244897959
2723,2.0,1.0,linear,0,3,0.6530612244897959
2724,2.0,1.0,linear,1,0,0.6530612244897959
2725,2.0,1.0,linear,1,1,0.6530612244897959
2726,2.0,1.0,linear,1,2,0.6530612244897959
2727,2.0,1.0,linear,1,3,0.6530612244897959
2728,2.0,1.0,linear,2,0,0.6530612244897959
2729,2.0,1.0,linear,2,1,0.6530612244897959
2730,2.0,1.0,linear,2,2,0.6530612244897959
2731,2.0,1.0,linear,2,3,0.6530612244897959
2732,2.0,1.0,linear,3,0,0.6530612244897959
2733,2.0,1.0,linear,3,1,0.6530612244897959
2734,2.0,1.0,linear,3,2,0.6530612244897959
2735,2.0,1.0,linear,3,3,0.6530612244897959
2736,2.0,1.0,linear,4,0,0.6530612244897959
2737,2.0,1.0,linear,4,1,0.6530612244897959
2738,2.0,1.0,linear,4,2,0.6530612244897959
2739,2.0,1.0,linear,4,3,0.6530612244897959
2740,2.0,1.0,poly,0,0,0.030612244897959183
2741,2.0,1.0,poly,0,1,0.030612244897959183
2742,2.0,1.0,poly,0,2,0.030612244897959183
2743,2.0,1.0,poly,0,3,0.030612244897959183
2744,2.0,1.0,poly,1,0,0.6428571428571429
2745,2.0,1.0,poly,1,1,0.6428571428571429
2746,2.0,1.0,poly,1,2,0.6428571428571429
2747,2.0,1.0,poly,1,3,0.6428571428571429
2748,2.0,1.0,poly,2,0,0.061224489795918366
2749,2.0,1.0,poly,2,1,0.29591836734693877
2750,2.0,1.0,poly,2,2,0.5714285714285714
2751,2.0,1.0,poly,2,3,0.1836734693877551
2752,2.0,1.0,poly,3,0,0.0
2753,2.0,1.0,poly,3,1,0.01020408163265306
2754,2.0,1.0,poly,3,2,0.07142857142857142
2755,2.0,1.0,poly,3,3,0.0
2756,2.0,1.0,poly,4,0,0.01020408163265306
2757,2.0,1.0,poly,4,1,0.01020408163265306
2758,2.0,1.0,poly,4,2,0.0
2759,2.0,1.0,poly,4,3,0.09183673469387756
2760,2.0,1.0,rbf,0,0,0.673469387755102
2761,2.0,1.0,rbf,0,1,0.673469387755102
2762,2.0,1.0,rbf,0,2,0.673469387755102
2763,2.0,1.0,rbf,0,3,0.673469387755102
2764,2.0,1.0,rbf,1,0,0.673469387755102
2765,2.0,1.0,rbf,1,1,0.673469387755102
2766,2.0,1.0,rbf,1,2,0.673469387755102
2767,2.0,1.0,rbf,1,3,0.673469387755102
2768,2.0,1.0,rbf,2,0,0.673469387755102
2769,2.0,1.0,rbf,2,1,0.673469387755102
2770,2.0,1.0,rbf,2,2,0.673469387755102
2771,2.0,1.0,rbf,2,3,0.673469387755102
2772,2.0,1.0,rbf,3,0,0.673469387755102
2773,2.0,1.0,rbf,3,1,0.673469387755102
2774,2.0,1.0,rbf,3,2,0.673469387755102
2775,2.0,1.0,rbf,3,3,0.673469387755102
2776,2.0,1.0,rbf,4,0,0.673469387755102
2777,2.0,1.0,rbf,4,1,0.673469387755102
2778,2.0,1.0,rbf,4,2,0.673469387755102
2779,2.0,1.0,rbf,4,3,0.673469387755102
2780,2.0,1.0,sigmoid,0,0,0.030612244897959183
2781,2.0,1.0,sigmoid,0,1,0.10204081632653061
2782,2.0,1.0,sigmoid,0,2,0.6632653061224489
2783,2.0,1.0,sigmoid,0,3,0.030612244897959183
2784,2.0,1.0,sigmoid,1,0,0.030612244897959183
2785,2.0,1.0,sigmoid,1,1,0.10204081632653061
2786,2.0,1.0,sigmoid,1,2,0.6632653061224489
2787,2.0,1.0,sigmoid,1,3,0.030612244897959183
2788,2.0,1.0,sigmoid,2,0,0.030612244897959183
2789,2.0,1.0,sigmoid,2,1,0.10204081632653061
2790,2.0,1.0,sigmoid,2,2,0.6632653061224489
2791,2.0,1.0,sigmoid,2,3,0.030612244897959183
2792,2.0,1.0,sigmoid,3,0,0.030612244897959183
2793,2.0,1.0,sigmoid,3,1,0.10204081632653061
2794,2.0,1.0,sigmoid,3,2,0.6632653061224489
2795,2.0,1.0,sigmoid,3,3,0.030612244897959183
2796,2.0,1.0,sigmoid,4,0,0.030612244897959183
2797,2.0,1.0,sigmoid,4,1,0.10204081632653061
2798,2.0,1.0,sigmoid,4,2,0.6632653061224489
2799,2.0,1.0,sigmoid,4,3,0.030612244897959183
2800,2.5,0.01,linear,0,0,0.7244897959183674
2801,2.5,0.01,linear,0,1,0.7244897959183674
2802,2.5,0.01,linear,0,2,0.7244897959183674
2803,2.5,0.01,linear,0,3,0.7244897959183674
2804,2.5,0.01,linear,1,0,0.7244897959183674
2805,2.5,0.01,linear,1,1,0.7244897959183674
2806,2.5,0.01,linear,1,2,0.7244897959183674
2807,2.5,0.01,linear,1,3,0.7244897959183674
2808,2.5,0.01,linear,2,0,0.7244897959183674
2809,2.5,0.01,linear,2,1,0.7244897959183674
2810,2.5,0.01,linear,2,2,0.7244897959183674
2811,2.5,0.01,linear,2,3,0.7244897959183674
2812,2.5,0.01,linear,3,0,0.7244897959183674
2813,2.5,0.01,linear,3,1,0.7244897959183674
2814,2.5,0.01,linear,3,2,0.7244897959183674
2815,2.5,0.01,linear,3,3,0.7244897959183674
2816,2.5,0.01,linear,4,0,0.7244897959183674
2817,2.5,0.01,linear,4,1,0.7244897959183674
2818,2.5,0.01,linear,4,2,0.7244897959183674
2819,2.5,0.01,linear,4,3,0.7244897959183674
2820,2.5,0.01,poly,0,0,0.6632653061224489
2821,2.5,0.01,poly,0,1,0.6632653061224489
2822,2.5,0.01,poly,0,2,0.6632653061224489
2823,2.5,0.01,poly,0,3,0.6632653061224489
2824,2.5,0.01,poly,1,0,0.7244897959183674
2825,2.5,0.01,poly,1,1,0.7244897959183674
2826,2.5,0.01,poly,1,2,0.7244897959183674
2827,2.5,0.01,poly,1,3,0.7244897959183674
2828,2.5,0.01,poly,2,0,0.07142857142857142
2829,2.5,0.01,poly,2,1,0.0
2830,2.5,0.01,poly,2,2,0.05102040816326531
2831,2.5,0.01,poly,2,3,0.1326530612244898
2832,2.5,0.01,poly,3,0,0.0
2833,2.5,0.01,poly,3,1,0.0
2834,2.5,0.01,poly,3,2,0.0
2835,2.5,0.01,poly,3,3,0.0
2836,2.5,0.01,poly,4,0,0.0
2837,2.5,0.01,poly,4,1,0.0
2838,2.5,0.01,poly,4,2,0.02040816326530612
2839,2.5,0.01,poly,4,3,0.0
2840,2.5,0.01,rbf,0,0,0.8061224489795918
2841,2.5,0.01,rbf,0,1,0.8061224489795918
2842,2.5,0.01,rbf,0,2,0.8061224489795918
2843,2.5,0.01,rbf,0,3,0.8061224489795918
2844,2.5,0.01,rbf,1,0,0.8061224489795918
2845,2.5,0.01,rbf,1,1,0.8061224489795918
2846,2.5,0.01,rbf,1,2,0.8061224489795918
2847,2.5,0.01,rbf,1,3,0.8061224489795918
2848,2.5,0.01,rbf,2,0,0.8061224489795918
2849,2.5,0.01,rbf,2,1,0.8061224489795918
2850,2.5,0.01,rbf,2,2,0.8061224489795918
2851,2.5,0.01,rbf,2,3,0.8061224489795918
2852,2.5,0.01,rbf,3,0,0.8061224489795918
2853,2.5,0.01,rbf,3,1,0.8061224489795918
2854,2.5,0.01,rbf,3,2,0.8061224489795918
2855,2.5,0.01,rbf,3,3,0.8061224489795918
2856,2.5,0.01,rbf,4,0,0.8061224489795918
2857,2.5,0.01,rbf,4,1,0.8061224489795918
2858,2.5,0.01,rbf,4,2,0.8061224489795918
2859,2.5,0.01,rbf,4,3,0.8061224489795918
2860,2.5,0.01,sigmoid,0,0,0.6632653061224489
2861,2.5,0.01,sigmoid,0,1,0.6632653061224489
2862,2.5,0.01,sigmoid,0,2,0.6632653061224489
2863,2.5,0.01,sigmoid,0,3,0.6632653061224489
2864,2.5,0.01,sigmoid,1,0,0.6632653061224489
2865,2.5,0.01,sigmoid,1,1,0.6632653061224489
2866,2.5,0.01,sigmoid,1,2,0.6632653061224489
2867,2.5,0.01,sigmoid,1,3,0.6632653061224489
2868,2.5,0.01,sigmoid,2,0,0.6632653061224489
2869,2.5,0.01,sigmoid,2,1,0.6632653061224489
2870,2.5,0.01,sigmoid,2,2,0.6632653061224489
2871,2.5,0.01,sigmoid,2,3,0.6632653061224489
2872,2.5,0.01,sigmoid,3,0,0.6632653061224489
2873,2.5,0.01,sigmoid,3,1,0.6632653061224489
2874,2.5,0.01,sigmoid,3,2,0.6632653061224489
2875,2.5,0.01,sigmoid,3,3,0.6632653061224489
2876,2.5,0.01,sigmoid,4,0,0.6632653061224489
2877,2.5,0.01,sigmoid,4,1,0.6632653061224489
2878,2.5,0.01,sigmoid,4,2,0.6632653061224489
2879,2.5,0.01,sigmoid,4,3,0.6632653061224489
2880,2.5,0.05,linear,0,0,0.7244897959183674
2881,2.5,0.05,linear,0,1,0.7244897959183674
2882,2.5,0.05,linear,0,2,0.7244897959183674
2883,2.5,0.05,linear,0,3,0.7244897959183674
2884,2.5,0.05,linear,1,0,0.7244897959183674
2885,2.5,0.05,linear,1,1,0.7244897959183674
2886,2.5,0.05,linear,1,2,0.7244897959183674
2887,2.5,0.05,linear,1,3,0.7244897959183674
2888,2.5,0.05,linear,2,0,0.7244897959183674
2889,2.5,0.05,linear,2,1,0.7244897959183674
2890,2.5,0.05,linear,2,2,0.7244897959183674
2891,2.5,0.05,linear,2,3,0.7244897959183674
2892,2.5,0.05,linear,3,0,0.7244897959183674
2893,2.5,0.05,linear,3,1,0.7244897959183674
2894,2.5,0.05,linear,3,2,0.7244897959183674
2895,2.5,0.05,linear,3,3,0.7244897959183674
2896,2.5,0.05,linear,4,0,0.7244897959183674
2897,2.5,0.05,linear,4,1,0.7244897959183674
2898,2.5,0.05,linear,4,2,0.7244897959183674
2899,2.5,0.05,linear,4,3,0.7244897959183674
2900,2.5,0.05,poly,0,0,0.6632653061224489
2901,2.5,0.05,poly,0,1,0.6632653061224489
2902,2.5,0.05,poly,0,2,0.6632653061224489
2903,2.5,0.05,poly,0,3,0.6632653061224489
2904,2.5,0.05,poly,1,0,0.7244897959183674
2905,2.5,0.05,poly,1,1,0.7244897959183674
2906,2.5,0.05,poly,1,2,0.7244897959183674
2907,2.5,0.05,poly,1,3,0.7244897959183674
2908,2.5,0.05,poly,2,0,0.20408163265306123
2909,2.5,0.05,poly,2,1,0.0
2910,2.5,0.05,poly,2,2,0.07142857142857142
2911,2.5,0.05,poly,2,3,0.04081632653061224
2912,2.5,0.05,poly,3,0,0.0
2913,2.5,0.05,poly,3,1,0.0
2914,2.5,0.05,poly,3,2,0.0
2915,2.5,0.05,poly,3,3,0.0
2916,2.5,0.05,poly,4,0,0.0
2917,2.5,0.05,poly,4,1,0.0
2918,2.5,0.05,poly,4,2,0.0
2919,2.5,0.05,poly,4,3,0.0
2920,2.5,0.05,rbf,0,0,0.8061224489795918
2921,2.5,0.05,rbf,0,1,0.8061224489795918
2922,2.5,0.05,rbf,0,2,0.8061224489795918
2923,2.5,0.05,rbf,0,3,0.8061224489795918
2924,2.5,0.05,rbf,1,0,0.8061224489795918
2925,2.5,0.05,rbf,1,1,0.8061224489795918
2926,2.5,0.05,rbf,1,2,0.8061224489795918
2927,2.5,0.05,rbf,1,3,0.8061224489795918
2928,2.5,0.05,rbf,2,0,0.8061224489795918
2929,2.5,0.05,rbf,2,1,0.8061224489795918
2930,2.5,0.05,rbf,2,2,0.8061224489795918
2931,2.5,0.05,rbf,2,3,0.8061224489795918
2932,2.5,0.05,rbf,3,0,0.8061224489795918
2933,2.5,0.05,rbf,3,1,0.8061224489795918
2934,2.5,0.05,rbf,3,2,0.8061224489795918
2935,2.5,0.05,rbf,3,3,0.8061224489795918
2936,2.5,0.05,rbf,4,0,0.8061224489795918
2937,2.5,0.05,rbf,4,1,0.8061224489795918
2938,2.5,0.05,rbf,4,2,0.8061224489795918
2939,2.5,0.05,rbf,4,3,0.8061224489795918
2940,2.5,0.05,sigmoid,0,0,0.6632653061224489
2941,2.5,0.05,sigmoid,0,1,0.6632653061224489
2942,2.5,0.05,sigmoid,0,2,0.6632653061224489
2943,2.5,0.05,sigmoid,0,3,0.6632653061224489
2944,2.5,0.05,sigmoid,1,0,0.6632653061224489
2945,2.5,0.05,sigmoid,1,1,0.6632653061224489
2946,2.5,0.05,sigmoid,1,2,0.6632653061224489
2947,2.5,0.05,sigmoid,1,3,0.6632653061224489
2948,2.5,0.05,sigmoid,2,0,0.6632653061224489
2949,2.5,0.05,sigmoid,2,1,0.6632653061224489
2950,2.5,0.05,sigmoid,2,2,0.6632653061224489
2951,2.5,0.05,sigmoid,2,3,0.6632653061224489
2952,2.5,0.05,sigmoid,3,0,0.6632653061224489
2953,2.5,0.05,sigmoid,3,1,0.6632653061224489
2954,2.5,0.05,sigmoid,3,2,0.6632653061224489
2955,2.5,0.05,sigmoid,3,3,0.6632653061224489
2956,2.5,0.05,sigmoid,4,0,0.6632653061224489
2957,2.5,0.05,sigmoid,4,1,0.6632653061224489
2958,2.5,0.05,sigmoid,4,2,0.6632653061224489
2959,2.5,0.05,sigmoid,4,3,0.6632653061224489
2960,2.5,0.1,linear,0,0,0.7244897959183674
2961,2.5,0.1,linear,0,1,0.7244897959183674
2962,2.5,0.1,linear,0,2,0.7244897959183674
2963,2.5,0.1,linear,0,3,0.7244897959183674
2964,2.5,0.1,linear,1,0,0.7244897959183674
2965,2.5,0.1,linear,1,1,0.7244897959183674
2966,2.5,0.1,linear,1,2,0.7244897959183674
2967,2.5,0.1,linear,1,3,0.7244897959183674
2968,2.5,0.1,linear,2,0,0.7244897959183674
2969,2.5,0.1,linear,2,1,0.7244897959183674
2970,2.5,0.1,linear,2,2,0.7244897959183674
2971,2.5,0.1,linear,2,3,0.7244897959183674
2972,2.5,0.1,linear,3,0,0.7244897959183674
2973,2.5,0.1,linear,3,1,0.7244897959183674
2974,2.5,0.1,linear,3,2,0.7244897959183674
2975,2.5,0.1,linear,3,3,0.7244897959183674
2976,2.5,0.1,linear,4,0,0.7244897959183674
2977,2.5,0.1,linear,4,1,0.7244897959183674
2978,2.5,0.1,linear,4,2,0.7244897959183674
2979,2.5,0.1,linear,4,3,0.7244897959183674
2980,2.5,0.1,poly,0,0,0.6632653061224489
2981,2.5,0.1,poly,0,1,0.6632653061224489
2982,2.5,0.1,poly,0,2,0.6632653061224489
2983,2.5,0.1,poly,0,3,0.6632653061224489
2984,2.5,0.1,poly,1,0,0.7244897959183674
2985,2.5,0.1,poly,1,1,0.7244897959183674
2986,2.5,0.1,poly,1,2,0.6530612244897959
2987,2.5,0.1,poly,1,3,0.7244897959183674
2988,2.5,0.1,poly,2,0,0.3979591836734694
2989,2.5,0.1,poly,2,1,0.061224489795918366
2990,2.5,0.1,poly,2,2,0.0
2991,2.5,0.1,poly,2,3,0.01020408163265306
2992,2.5,0.1,poly,3,0,0.0
2993,2.5,0.1,poly,3,1,0.0
2994,2.5,0.1,poly,3,2,0.0
2995,2.5,0.1,poly,3,3,0.02040816326530612
2996,2.5,0.1,poly,4,0,0.0
2997,2.5,0.1,poly,4,1,0.0
2998,2.5,0.1,poly,4,2,0.01020408163265306
2999,2.5,0.1,poly,4,3,0.01020408163265306
3000,2.5,0.1,rbf,0,0,0.7857142857142857
3001,2.5,0.1,rbf,0,1,0.7857142857142857
3002,2.5,0.1,rbf,0,2,0.7857142857142857
3003,2.5,0.1,rbf,0,3,0.7857142857142857
3004,2.5,0.1,rbf,1,0,0.7857142857142857
3005,2.5,0.1,rbf,1,1,0.7857142857142857
3006,2.5,0.1,rbf,1,2,0.7857142857142857
3007,2.5,0.1,rbf,1,3,0.7857142857142857
3008,2.5,0.1,rbf,2,0,0.7857142857142857
3009,2.5,0.1,rbf,2,1,0.7857142857142857
3010,2.5,0.1,rbf,2,2,0.7857142857142857
3011,2.5,0.1,rbf,2,3,0.7857142857142857
3012,2.5,0.1,rbf,3,0,0.7857142857142857
3013,2.5,0.1,rbf,3,1,0.7857142857142857
3014,2.5,0.1,rbf,3,2,0.7857142857142857
3015,2.5,0.1,rbf,3,3,0.7857142857142857
3016,2.5,0.1,rbf,4,0,0.7857142857142857
3017,2.5,0.1,rbf,4,1,0.7857142857142857
3018,2.5,0.1,rbf,4,2,0.7857142857142857
3019,2.5,0.1,rbf,4,3,0.7857142857142857
3020,2.5,0.1,sigmoid,0,0,0.6632653061224489
3021,2.5,0.1,sigmoid,0,1,0.6632653061224489
3022,2.5,0.1,sigmoid,0,2,0.6632653061224489
3023,2.5,0.1,sigmoid,0,3,0.6632653061224489
3024,2.5,0.1,sigmoid,1,0,0.6632653061224489
3025,2.5,0.1,sigmoid,1,1,0.6632653061224489
3026,2.5,0.1,sigmoid,1,2,0.6632653061224489
3027,2.5,0.1,sigmoid,1,3,0.6632653061224489
3028,2.5,0.1,sigmoid,2,0,0.6632653061224489
3029,2.5,0.1,sigmoid,2,1,0.6632653061224489
3030,2.5,0.1,sigmoid,2,2,0.6632653061224489
3031,2.5,0.1,sigmoid,2,3,0.6632653061224489
3032,2.5,0.1,sigmoid,3,0,0.6632653061224489
3033,2.5,0.1,sigmoid,3,1,0.6632653061224489
3034,2.5,0.1,sigmoid,3,2,0.6632653061224489
3035,2.5,0.1,sigmoid,3,3,0.6632653061224489
3036,2.5,0.1,sigmoid,4,0,0.6632653061224489
3037,2.5,0.1,sigmoid,4,1,0.6632653061224489
3038,2.5,0.1,sigmoid,4,2,0.6632653061224489
3039,2.5,0.1,sigmoid,4,3,0.6632653061224489
3040,2.5,0.5,linear,0,0,0.7448979591836735
3041,2.5,0.5,linear,0,1,0.7448979591836735
3042,2.5,0.5,linear,0,2,0.7448979591836735
3043,2.5,0.5,linear,0,3,0.7448979591836735
3044,2.5,0.5,linear,1,0,0.7448979591836735
3045,2.5,0.5,linear,1,1,0.7448979591836735
3046,2.5,0.5,linear,1,2,0.7448979591836735
3047,2.5,0.5,linear,1,3,0.7448979591836735
3048,2.5,0.5,linear,2,0,0.7448979591836735
3049,2.5,0.5,linear,2,1,0.7448979591836735
3050,2.5,0.5,linear,2,2,0.7448979591836735
3051,2.5,0.5,linear,2,3,0.7448979591836735
3052,2.5,0.5,linear,3,0,0.7448979591836735
3053,2.5,0.5,linear,3,1,0.7448979591836735
3054,2.5,0.5,linear,3,2,0.7448979591836735
3055,2.5,0.5,linear,3,3,0.7448979591836735
3056,2.5,0.5,linear,4,0,0.7448979591836735
3057,2.5,0.5,linear,4,1,0.7448979591836735
3058,2.5,0.5,linear,4,2,0.7448979591836735
3059,2.5,0.5,linear,4,3,0.7448979591836735
3060,2.5,0.5,poly,0,0,0.6632653061224489
3061,2.5,0.5,poly,0,1,0.6632653061224489
3062,2.5,0.5,poly,0,2,0.6632653061224489
3063,2.5,0.5,poly,0,3,0.6632653061224489
3064,2.5,0.5,poly,1,0,0.7142857142857143
3065,2.5,0.5,poly,1,1,0.7142857142857143
3066,2.5,0.5,poly,1,2,0.7142857142857143
3067,2.5,0.5,poly,1,3,0.7142857142857143
3068,2.5,0.5,poly,2,0,0.0
3069,2.5,0.5,poly,2,1,0.2755102040816326
3070,2.5,0.5,poly,2,2,0.40816326530612246
3071,2.5,0.5,poly,2,3,0.37755102040816324
3072,2.5,0.5,poly,3,0,0.0
3073,2.5,0.5,poly,3,1,0.0
3074,2.5,0.5,poly,3,2,0.02040816326530612
