"","Topic_1","Topic_2","Topic_3","Topic_4","Topic_5","Topic_6","Topic_7","Topic_8","Topic_9","Topic_10","Topic_11","Topic_12","Topic_13","Topic_14","Topic_15","Topic_16","Topic_17","Topic_18","Topic_19","Topic_20","Topic_21","Topic_22","Topic_23","Topic_24","Topic_25","Topic_26","Topic_27","Topic_28","Topic_29","Topic_30","Topic_31","Topic_32","Topic_33","Topic_34","Topic_35","Topic_36","Topic_37","Topic_38","Topic_39","Topic_40","Topic_41","Topic_42","Topic_43","Topic_44","Topic_45","Topic_46","Topic_47","Topic_48","Topic_49","Topic_50","GroupID"
"DorothyDay_611",4.78388665592321e-05,4.78388665592365e-05,4.78388665592049e-05,4.7838866559242e-05,4.78388665592106e-05,4.78388665592368e-05,4.78388665592151e-05,4.7838866559225e-05,4.78388665592247e-05,4.78388665591775e-05,0.465766800214495,4.78388665592479e-05,4.78388665592385e-05,4.78388665592162e-05,0.275455719337989,4.78388665592018e-05,4.78388665592053e-05,4.78388665592415e-05,4.78388665592182e-05,4.78388665592322e-05,4.78388665592274e-05,0.0531714014931665,4.78388665592541e-05,4.78388665592461e-05,4.7838866559227e-05,4.7838866559243e-05,0.203405491092626,4.78388665592193e-05,4.7838866559194e-05,4.78388665592213e-05,4.78388665592052e-05,4.78388665592076e-05,4.78388665592055e-05,4.78388665592307e-05,4.78388665592418e-05,4.78388665592526e-05,4.78388665591966e-05,4.78388665592151e-05,4.78388665591806e-05,4.78388665592628e-05,4.78388665592174e-05,4.78388665591876e-05,4.78388665592521e-05,4.78388665591483e-05,4.78388665592621e-05,4.78388665592276e-05,4.78388665592243e-05,4.78388665592463e-05,4.78388665591923e-05,4.78388665592187e-05,"DorothyDay_train39"
"DorothyDay_679",6.76402704735873e-06,6.76402704736012e-06,6.76402704733183e-06,6.76402704743452e-06,0.0680855228293845,0.055064075490153,6.76402704735533e-06,6.76402704739123e-06,0.00536634735115829,6.76402704741202e-06,6.76402704735797e-06,6.76402704734564e-06,6.76402704733301e-06,6.76402704742087e-06,6.76402704733071e-06,0.0554626053813259,6.76402704719824e-06,6.76402704738607e-06,6.76402704756489e-06,6.76402704738908e-06,6.7640270473811e-06,6.76402704746587e-06,6.76402704732496e-06,0.00811293741739195,0.02012404624856,0.0858404517565771,0.405102530317205,6.76402704740721e-06,0.0184600636892539,6.76402704743568e-06,6.76402704740511e-06,0.117701667442053,0.0226765744635625,6.76402704737939e-06,0.0976125376031281,6.76402704741656e-06,6.76402704737428e-06,6.76402704742274e-06,6.764027047425e-06,6.76402704741322e-06,6.7640270473677e-06,6.76402704739561e-06,6.76402704734987e-06,6.7640270474177e-06,6.76402704738168e-06,6.76402704742431e-06,6.76402704738806e-06,6.76402704733306e-06,6.76402704733527e-06,0.0401403710094936,"DorothyDay_train39"
"DorothyDay_73",3.78965979292579e-05,3.78965979292665e-05,0.0377521182659288,3.7896597929274e-05,3.78965979292571e-05,0.026009976075233,3.78965979292421e-05,3.7896597929257e-05,3.78965979292402e-05,0.0218132098482428,0.413339343598274,0.153157260282019,3.78965979292303e-05,0.0389330325103393,3.78965979290531e-05,3.78965979292332e-05,3.78965979291663e-05,3.78965979292676e-05,3.78965979292657e-05,3.78965979292169e-05,3.78965979292636e-05,0.0383570683245223,3.78965979292483e-05,3.78965979292335e-05,3.78965979292552e-05,3.78965979292306e-05,3.78965979293428e-05,3.78965979292372e-05,3.78965979292025e-05,3.78965979292443e-05,3.78965979292448e-05,3.78965979292395e-05,3.78965979292202e-05,3.78965979292739e-05,3.78965979292596e-05,3.78965979292726e-05,3.78965979291456e-05,3.78965979292159e-05,3.78965979292235e-05,3.78965979292343e-05,3.78965979292217e-05,3.7896597929184e-05,3.78965979292579e-05,0.139464121425562,3.78965979292022e-05,0.12962010915478,3.78965979292181e-05,3.78965979292752e-05,3.78965979292437e-05,3.789659792923e-05,"DorothyDay_train39"
"DorothyDay_692",2.88757045172099e-05,2.88757045171925e-05,0.0142871483362286,2.88757045171732e-05,2.88757045171839e-05,2.88757045172061e-05,2.88757045172213e-05,2.88757045171772e-05,2.8875704517225e-05,2.88757045171619e-05,0.0541690578315145,2.88757045171152e-05,2.88757045171373e-05,2.88757045171463e-05,2.8875704517255e-05,0.00998559470458883,0.0264725332803478,2.88757045172363e-05,2.88757045172475e-05,2.8875704517194e-05,2.88757045171788e-05,2.88757045172368e-05,2.88757045172235e-05,2.88757045172372e-05,2.88757045172349e-05,2.88757045171982e-05,0.542240307242486,2.88757045171702e-05,2.88757045172079e-05,2.88757045172047e-05,2.88757045171811e-05,2.8875704517196e-05,2.88757045172496e-05,2.88757045172472e-05,0.125551603043535,2.88757045173083e-05,2.88757045171664e-05,2.88757045171984e-05,2.88757045172146e-05,2.88757045172109e-05,2.88757045172428e-05,2.88757045171686e-05,2.88757045172151e-05,0.15178110418731,2.88757045172361e-05,2.88757045171549e-05,2.8875704517227e-05,2.88757045172829e-05,0.0742998717842665,2.88757045172543e-05,"DorothyDay_train39"
"DorothyDay_512",9.82333378713054e-05,9.82333378712807e-05,0.0940109820587131,0.0806976505621164,9.82333378712955e-05,9.82333378713146e-05,9.82333378713166e-05,9.82333378713151e-05,9.82333378712955e-05,9.82333378713093e-05,9.82333378713173e-05,9.82333378713022e-05,9.82333378712986e-05,9.82333378712963e-05,9.82333378713127e-05,9.8233337871303e-05,9.82333378712961e-05,9.82333378713058e-05,9.82333378712954e-05,9.82333378713154e-05,9.82333378713157e-05,9.82333378712757e-05,9.82333378713186e-05,9.82333378712747e-05,9.82333378713193e-05,9.82333378712976e-05,0.50022182855449,9.82333378713398e-05,9.82333378712871e-05,9.82333378713084e-05,9.82333378713047e-05,0.149859196545704,9.82333378712923e-05,9.8233337871325e-05,0.0599607295224191,9.82333378713135e-05,9.82333378712921e-05,0.0331903483062691,9.82333378713216e-05,9.82333378713243e-05,9.82333378713049e-05,9.82333378713031e-05,9.82333378712868e-05,9.82333378712919e-05,9.82333378713037e-05,9.82333378713139e-05,9.82333378713164e-05,9.82333378713058e-05,0.0778352309218222,9.82333378713106e-05,"DorothyDay_train39"
"DorothyDay_30",2.83889218070234e-05,2.83889218069793e-05,0.279157499186327,2.8388921806994e-05,2.83889218069733e-05,2.83889218069668e-05,2.83889218069754e-05,2.83889218069956e-05,0.0159500909596684,2.83889218069562e-05,0.352805963624798,2.83889218070528e-05,2.83889218069612e-05,0.189810255731829,0.00724136825070613,0.0115742595209366,2.83889218069501e-05,2.83889218069716e-05,2.83889218069813e-05,2.83889218069932e-05,2.83889218069702e-05,2.83889218070133e-05,2.8388921806983e-05,2.83889218070077e-05,2.8388921806983e-05,2.83889218069679e-05,2.83889218069904e-05,2.83889218069516e-05,2.83889218069902e-05,2.83889218069515e-05,2.83889218069533e-05,2.83889218069627e-05,2.83889218069654e-05,2.83889218069884e-05,2.83889218070675e-05,0.0129671297257445,2.83889218069371e-05,2.83889218070197e-05,2.83889218069495e-05,2.83889218069755e-05,2.83889218070097e-05,2.83889218069862e-05,2.83889218069839e-05,0.129301098284096,2.83889218070433e-05,2.83889218070368e-05,2.83889218069677e-05,2.8388921806995e-05,2.83889218070215e-05,2.83889218069685e-05,"DorothyDay_train39"
"DorothyDay_324",1.42257173888838e-05,1.42257173888736e-05,1.4225717388897e-05,1.42257173888986e-05,1.42257173888278e-05,1.42257173889115e-05,1.42257173889392e-05,1.42257173888916e-05,1.42257173889858e-05,1.42257173889817e-05,1.42257173888315e-05,1.42257173889011e-05,1.42257173889035e-05,0.0663634414454281,0.17378264997466,1.42257173890078e-05,1.42257173889798e-05,1.42257173889331e-05,0.0127174996814226,1.42257173888735e-05,1.4225717388942e-05,1.42257173887457e-05,1.42257173888443e-05,0.0174114055770278,1.42257173889729e-05,0.0337858829031727,0.401664225914171,1.42257173888884e-05,0.0121250373503838,1.422571738888e-05,1.42257173889137e-05,1.42257173889491e-05,1.42257173887952e-05,1.42257173888731e-05,1.42257173888227e-05,1.42257173888677e-05,1.42257173889128e-05,0.0132574482102776,1.42257173888484e-05,1.4225717388864e-05,1.42257173889053e-05,1.42257173889057e-05,1.42257173888706e-05,0.0766558987865555,0.0708129378340864,0.0629359009309006,1.4225717388852e-05,1.42257173888462e-05,1.4225717388877e-05,0.0579470941311367,"DorothyDay_train39"
"DorothyDay_499",4.7442476303044e-05,4.7442476303037e-05,0.0733679049065733,4.74424763030277e-05,4.74424763030305e-05,4.74424763030486e-05,4.7442476303041e-05,4.7442476303046e-05,4.74424763030503e-05,4.74424763030345e-05,0.0508711676714561,4.74424763030512e-05,4.74424763030366e-05,0.107063752767908,4.74424763030342e-05,4.74424763030626e-05,4.74424763030419e-05,4.74424763030274e-05,4.74424763030475e-05,4.7442476303054e-05,4.74424763030632e-05,4.74424763029906e-05,4.74424763030572e-05,4.74424763030206e-05,4.74424763030152e-05,4.74424763030238e-05,4.74424763029951e-05,4.74424763030369e-05,4.74424763030376e-05,4.74424763030533e-05,4.74424763030525e-05,4.74424763030101e-05,4.74424763030257e-05,4.74424763030363e-05,4.74424763030637e-05,4.74424763030532e-05,4.74424763031287e-05,4.74424763030692e-05,4.7442476303039e-05,4.7442476303051e-05,4.74424763030346e-05,4.74424763030596e-05,4.74424763030472e-05,0.766514820744123,4.74424763030543e-05,4.74424763030154e-05,4.74424763030692e-05,4.74424763030466e-05,4.74424763030636e-05,4.74424763030401e-05,"DorothyDay_train3"
"DorothyDay_427",2.69713899383209e-05,2.69713899383152e-05,2.69713899383246e-05,2.69713899383416e-05,0.0424932286063812,2.69713899383188e-05,2.69713899383206e-05,2.69713899383429e-05,2.69713899383262e-05,2.69713899383242e-05,2.69713899382433e-05,2.69713899382986e-05,2.69713899383053e-05,0.204077429381036,0.0324072338980735,2.69713899383213e-05,2.69713899382765e-05,2.6971389938304e-05,2.69713899383725e-05,2.6971389938379e-05,2.69713899383364e-05,0.12626665972582,2.6971389938377e-05,2.69713899383476e-05,2.69713899382893e-05,2.69713899383418e-05,0.258301243421182,2.69713899383153e-05,0.0232799922114517,2.69713899383552e-05,2.6971389938363e-05,0.0820379311092068,2.69713899383373e-05,2.69713899383541e-05,2.69713899382375e-05,2.69713899383518e-05,2.69713899383512e-05,2.6971389938341e-05,2.69713899383201e-05,0.0285168850428447,2.69713899382985e-05,2.69713899382806e-05,2.69713899383166e-05,0.191279136461064,2.69713899383347e-05,0.0102614045454079,2.69713899383224e-05,2.69713899383463e-05,2.69713899382799e-05,2.69713899382887e-05,"DorothyDay_train3"
"DorothyDay_341",5.56503350687114e-05,5.56503350687073e-05,5.56503350687077e-05,5.56503350687384e-05,5.56503350687314e-05,5.5650335068757e-05,5.56503350687256e-05,5.56503350687151e-05,5.56503350687275e-05,5.56503350687427e-05,0.328892055332632,5.56503350686457e-05,5.56503350687142e-05,5.56503350687053e-05,0.136511570667829,5.56503350687276e-05,5.56503350687246e-05,5.56503350687318e-05,5.56503350687005e-05,5.56503350687343e-05,5.56503350686816e-05,5.56503350687369e-05,5.5650335068734e-05,5.56503350687275e-05,5.56503350687046e-05,5.56503350686999e-05,0.360183641834154,5.56503350687153e-05,5.56503350687281e-05,5.5650335068672e-05,5.56503350687197e-05,5.56503350686528e-05,5.56503350687125e-05,5.56503350687231e-05,5.56503350687543e-05,5.56503350687163e-05,5.56503350687245e-05,5.56503350687388e-05,5.56503350686694e-05,5.56503350687282e-05,5.56503350687488e-05,5.56503350686866e-05,5.56503350687283e-05,5.56503350687413e-05,5.56503350687229e-05,5.56503350686965e-05,5.56503350687227e-05,5.5650335068718e-05,0.171852816752224,5.56503350687273e-05,"DorothyDay_train3"
"DorothyDay_564",2.44595968780765e-05,2.44595968780617e-05,2.44595968781428e-05,2.44595968780372e-05,2.44595968780645e-05,2.44595968780489e-05,2.44595968780674e-05,2.44595968780462e-05,2.44595968780218e-05,2.44595968780345e-05,0.300510546597738,2.44595968781614e-05,0.032026320459132,0.297056282400585,2.4459596878052e-05,2.4459596878075e-05,2.44595968779145e-05,2.44595968780715e-05,2.44595968780766e-05,0.0218705712299024,2.44595968781391e-05,0.0339503079071453,2.44595968780751e-05,2.44595968780954e-05,0.0393839249527345,2.44595968780679e-05,0.159443606020346,2.44595968780801e-05,2.44595968780261e-05,2.44595968780383e-05,2.44595968781105e-05,2.44595968780543e-05,2.44595968780254e-05,2.44595968780393e-05,2.44595968782636e-05,2.44595968780944e-05,0.052496002915534,2.44595968780572e-05,2.44595968779951e-05,2.44595968781052e-05,2.44595968780855e-05,0.0352248367052511,2.44595968780651e-05,0.0131244641949526,2.44595968780732e-05,0.013959212338435,2.44595968780875e-05,2.44595968780731e-05,2.44595968781772e-05,2.44595968780829e-05,"DorothyDay_train3"
"DorothyDay_736",1.68358925413617e-05,1.68358925413401e-05,0.0273312172502274,1.6835892541344e-05,1.68358925413481e-05,1.68358925413589e-05,1.68358925413436e-05,1.68358925413708e-05,1.68358925413516e-05,1.68358925413306e-05,0.791032835541737,1.68358925413257e-05,1.68358925412767e-05,1.68358925413859e-05,1.68358925413957e-05,0.0181098493349782,1.68358925413383e-05,1.68358925412685e-05,1.68358925413931e-05,1.6835892541329e-05,1.6835892541375e-05,0.0762859629091761,1.68358925413672e-05,1.68358925413139e-05,1.6835892541374e-05,1.68358925413874e-05,1.68358925412707e-05,1.68358925413283e-05,1.68358925413311e-05,1.68358925413408e-05,1.68358925413601e-05,0.0723905413292226,1.68358925413114e-05,1.68358925413108e-05,1.68358925412751e-05,1.68358925413074e-05,1.68358925413466e-05,1.68358925412532e-05,1.68358925413935e-05,1.68358925413615e-05,1.68358925413372e-05,1.68358925412831e-05,1.68358925413678e-05,1.68358925414442e-05,1.68358925413355e-05,0.0141088143628399,1.68358925413204e-05,1.68358925412309e-05,1.68358925413186e-05,1.68358925413594e-05,"DorothyDay_train3"
"DorothyDay_41",5.01870686931059e-05,5.01870686931153e-05,0.0576249108504413,5.01870686931145e-05,5.01870686931144e-05,5.01870686931356e-05,5.01870686930899e-05,5.01870686931334e-05,5.01870686930937e-05,5.01870686931078e-05,5.01870686933241e-05,5.01870686931218e-05,5.01870686931092e-05,0.168387313304453,5.01870686930677e-05,5.01870686931017e-05,5.01870686930658e-05,5.01870686931291e-05,5.01870686931683e-05,5.01870686931266e-05,5.01870686931326e-05,5.01870686930899e-05,5.01870686931014e-05,5.01870686931371e-05,5.01870686931201e-05,5.01870686931227e-05,0.250845818786529,5.01870686931243e-05,5.01870686930997e-05,5.01870686931239e-05,5.01870686931125e-05,0.0648319503020097,5.01870686931153e-05,5.01870686931275e-05,5.01870686931226e-05,5.01870686931283e-05,5.01870686929608e-05,5.01870686931322e-05,5.01870686931315e-05,5.01870686931079e-05,5.01870686931195e-05,5.01870686930999e-05,5.01870686931136e-05,0.428295613782237,0.016309801281137,5.01870686931399e-05,5.01870686930925e-05,5.01870686931529e-05,5.01870686930749e-05,0.0115465477393884,"DorothyDay_train3"
"DorothyDay_744",3.46408426332653e-05,3.4640842633264e-05,3.46408426332734e-05,3.46408426332743e-05,0.0194771929630418,3.46408426332762e-05,3.46408426333093e-05,3.46408426332374e-05,3.46408426332862e-05,3.46408426332598e-05,3.46408426332055e-05,3.46408426333075e-05,3.46408426332886e-05,3.4640842633368e-05,0.00898846466918051,3.46408426332612e-05,3.46408426332703e-05,3.46408426332445e-05,3.46408426332858e-05,3.46408426332612e-05,3.46408426333279e-05,3.46408426333754e-05,3.46408426332839e-05,3.46408426333279e-05,3.46408426332703e-05,3.46408426332429e-05,0.254773144037718,3.46408426332765e-05,3.46408426332527e-05,3.46408426332956e-05,3.46408426332645e-05,3.46408426332888e-05,3.464084263327e-05,3.46408426332429e-05,3.46408426332761e-05,3.46408426332561e-05,0.123918826619568,3.46408426332896e-05,3.46408426332685e-05,3.46408426332708e-05,3.46408426332851e-05,0.0532030425119964,3.46408426332808e-05,0.538115132122631,3.46408426332651e-05,3.46408426332735e-05,3.46408426332864e-05,3.46408426332689e-05,3.46408426332809e-05,3.46408426332803e-05,"DorothyDay_train3"
"DorothyDay_403",1.5330298261732e-05,0.00162717005804717,1.53302982618348e-05,1.53302982617649e-05,1.53302982617818e-05,1.53302982617998e-05,1.53302982617034e-05,1.53302982617682e-05,1.53302982617355e-05,1.53302982617165e-05,0.162778978703821,1.53302982617607e-05,1.53302982617379e-05,0.200795467842753,1.53302982618125e-05,1.53302982617408e-05,1.53302982617644e-05,1.53302982617168e-05,1.53302982617661e-05,1.53302982617831e-05,1.53302982617331e-05,1.5330298261836e-05,1.53302982617671e-05,1.53302982617336e-05,1.53302982617783e-05,1.53302982617773e-05,1.5330298261809e-05,1.53302982616876e-05,1.53302982617698e-05,1.53302982617629e-05,1.53302982618323e-05,0.0132959404013528,1.5330298261737e-05,1.53302982617784e-05,1.5330298261837e-05,1.53302982617289e-05,0.0572139382709225,1.53302982617945e-05,1.53302982617011e-05,0.00991801380223115,1.53302982617808e-05,1.53302982618293e-05,1.53302982617828e-05,0.553711288095616,1.53302982617391e-05,1.53302982617583e-05,1.53302982618367e-05,1.5330298261744e-05,1.53302982617684e-05,1.53302982617765e-05,"DorothyDay_train3"
"DorothyDay_243",1.62991166816318e-05,1.62991166816448e-05,0.12250040971065,1.62991166815376e-05,0.131804416717281,1.62991166815509e-05,1.6299116681604e-05,1.62991166816148e-05,0.0640571105570414,1.62991166816e-05,0.12466772903079,0.011466509295252,1.62991166815556e-05,0.0427247146603604,1.62991166815609e-05,1.62991166816795e-05,1.62991166816772e-05,0.00894914140205929,1.62991166816504e-05,1.62991166816179e-05,0.0263952406982878,1.62991166816028e-05,1.62991166816088e-05,1.62991166815813e-05,1.62991166815558e-05,1.62991166816327e-05,0.21900507827154,1.62991166815724e-05,0.00848809387028573,1.62991166815214e-05,1.62991166815366e-05,0.0776350352654326,1.629911668152e-05,1.62991166815986e-05,0.11130894408378,1.62991166815977e-05,1.62991166815027e-05,1.62991166816902e-05,1.62991166815785e-05,1.62991166816189e-05,1.62991166815757e-05,1.62991166815124e-05,1.62991166816704e-05,0.0503945091200215,1.62991166815364e-05,1.62991166815338e-05,1.62991166815695e-05,1.62991166815734e-05,1.62991166815104e-05,1.62991166815143e-05,"DorothyDay_train3"
"DorothyDay_406",1.67570558147067e-05,0.0216475964526133,1.67570558148338e-05,1.67570558147266e-05,1.67570558147487e-05,1.67570558147425e-05,1.67570558147251e-05,1.67570558147526e-05,1.67570558147396e-05,1.67570558147243e-05,0.487309671774789,1.67570558147395e-05,1.67570558146244e-05,0.00805934561715446,1.67570558147497e-05,1.67570558148028e-05,0.0470970673069287,1.67570558147547e-05,1.6757055814706e-05,1.67570558146214e-05,1.67570558147002e-05,0.0350001416946723,1.67570558147436e-05,1.67570558147181e-05,1.67570558147086e-05,1.67570558147551e-05,1.67570558147408e-05,1.67570558146441e-05,1.67570558147411e-05,1.67570558147447e-05,1.67570558146972e-05,1.67570558147007e-05,1.67570558146752e-05,1.67570558147333e-05,1.67570558147267e-05,1.67570558147621e-05,0.0229796517220697,1.67570558146873e-05,1.67570558146816e-05,1.67570558147058e-05,1.67570558147221e-05,1.67570558146831e-05,0.0162097051574075,0.360993023930147,1.6757055814732e-05,1.67570558147409e-05,1.67570558146847e-05,1.67570558146736e-05,1.67570558147032e-05,1.67570558146903e-05,"DorothyDay_train3"
"DorothyDay_654",0.0129800468184148,5.41759626709129e-05,0.0360351902784473,5.4175962670926e-05,0.0512349033133285,5.4175962670888e-05,5.41759626708928e-05,5.41759626709394e-05,5.41759626709337e-05,5.41759626708941e-05,0.137037835997515,0.0496080286485962,5.41759626708865e-05,0.135777884593733,5.41759626709196e-05,0.0603152773322255,5.41759626708983e-05,5.4175962670961e-05,5.41759626709488e-05,5.41759626709058e-05,5.41759626709079e-05,5.41759626709317e-05,5.41759626709178e-05,5.41759626709414e-05,0.0830093853127064,5.41759626709366e-05,0.381833846806438,5.41759626709173e-05,5.41759626709108e-05,5.41759626709619e-05,5.41759626709518e-05,5.41759626709252e-05,5.41759626708239e-05,5.41759626709526e-05,5.4175962670935e-05,5.41759626709375e-05,5.41759626708798e-05,5.41759626709493e-05,5.41759626708968e-05,5.41759626709555e-05,5.41759626709363e-05,5.41759626709007e-05,5.41759626709686e-05,5.41759626709839e-05,0.0500005623917587,5.41759626709323e-05,5.41759626709473e-05,5.41759626709448e-05,5.41759626709221e-05,5.41759626709867e-05,"DorothyDay_train40"
"DorothyDay_733",1.41834299453572e-05,1.41834299453337e-05,0.0557613192827585,1.41834299455134e-05,0.0816841008843894,0.0262353835549354,1.41834299453947e-05,1.41834299454278e-05,1.41834299453847e-05,1.41834299454189e-05,0.0924206075400001,1.41834299453661e-05,1.41834299454541e-05,0.0738232516156033,0.0459226188014981,0.0293337811029754,0.0230015843628357,1.41834299453824e-05,1.41834299453648e-05,1.41834299454299e-05,1.41834299453986e-05,0.0351125002797267,1.41834299453246e-05,1.41834299454679e-05,1.41834299454441e-05,1.41834299454105e-05,0.26879013852134,1.41834299454264e-05,1.41834299453919e-05,1.41834299453404e-05,1.4183429945388e-05,1.41834299453757e-05,1.41834299453557e-05,1.41834299453613e-05,0.146710534706452,1.41834299453398e-05,0.0108230349190552,1.41834299453955e-05,1.41834299454247e-05,1.41834299453671e-05,1.41834299453319e-05,0.0189564890202323,0.013109031763509,0.0593195104877025,1.41834299454052e-05,0.0185138765388429,1.41834299453854e-05,1.41834299453082e-05,1.41834299453299e-05,1.41834299453509e-05,"DorothyDay_train40"
